adress,rating,nbreviews,latitude,longitude,distance
"84-86 rue St-Louis-en-l'Isle, Paris, France",4,328,48.8527158,2.3454972,2006.5280760649994
"16 rue des Acacias, 75017 Paris, France",4,741,48.876396,2.2818719,4110.974555407902
"144 avenue des Champs-Elysees, 75008 Paris, France",3.5,1682,48.8731193,2.2897624,3488.6187599087875
"15 rue de la Huchette, 75005 Paris, France",3.5,409,48.8527649,2.3370257,1907.3976613331374
"3 rue de Montfaucon, 75006 Paris, France",4.5,672,48.8527657,2.3272512,2041.7212225561168
"Paris Nord 2 351 avenue du Bois de la Pie Cs 42048 Roissy en France, 95912 Roissy-en-France, France",4,290,48.9910335,2.5061662,18267.65528165085
"39 rue Descartes, 75005 Paris, France",4.5,1335,48.845489,2.340545,2727.312142784231
"16 rue des Ecouffes, 75004 Paris, France",4,1370,48.8569007,2.3500599,1725.8043605906093
"2 rue Cambon, 75001 Paris, France",4,1916,48.8662883,2.316591,1561.3814953845126
"53bis Rue des Francs Bourgeois, 75004 Paris, France (Formerly Le Perchoir du Dôme)",3.5,914,48.8592568,2.3490599,1468.477049824931
"6 rue Charles Francois Dupuis, 75003 Paris, France",4,177,48.8651875,2.3544769,1367.981903568342
"46 boulevard Raspail, 75007 Paris, France",3,134,48.8518047,2.3177362,2467.103249605785
"45 rue Mouffetard, 75005 Paris, France",4.5,214,48.8435897,2.3407615,2939.077084772188
"106 rue Saint Honore, 75001 Paris, France",4,966,48.8617617,2.3332847,951.364827506891
"28 avenue de Suffren, 75015 Paris, France",4.5,226,48.8550465,2.285689,4115.824725880014
"6, Avenue de la Grande Armee, 75017 Paris, France",3.5,128,48.874793,2.2842601,3910.5279911636894
"5 Place de la Sorbonne, 75005 Paris, France",3.5,367,48.8484749,2.333383,2400.7752223998186
"5 boulevard Soult, 75012 Paris, France",4,271,48.8359896,2.3980589,5835.434004264196
"47 rue Saint Louis en L Ile, 75004 Paris, France",4.5,266,48.852039,2.3469858,2112.719586823986
"12 Place D Anvers, 75009 Paris, France",3.5,155,48.8825257,2.3359784,1404.8023264103917
"69 rue des Gravilliers | 69, Rue des Gravilliers, 75003 Paris, France",3.5,1132,48.864465,2.3542101,1383.280089172161
"30 rue du Printemps | angle 27 bis, boulevard Pereire XVIIe, 75017 Paris, France",4.5,368,48.8876474,2.3015997,3266.2946770519684
"52 rue de l Hotel de Ville, 75004 Paris, France",4,374,48.8544736,2.3470533,1862.1310330913689
"81 rue du Cardinal Lemoine, 75005 Paris, France",4.5,208,48.8447548,2.3410372,2811.9889761286845
"7 rue de l Etoile, 75017 Paris, France",4.5,1088,48.87661,2.2873457,3722.173769535436
"8 rue Suger, 75006 Paris, France",4.5,323,48.8530651,2.3334464,1894.1091961122488
"3 rue de Birague, 75004 Paris, France",4,191,48.8543475,2.356172,2218.391002711453
"23 rue Clauzel, 75009 Paris, France",4,869,48.8791979,2.3377248,1032.5471824816693
"51 rue Montorgueil | 2ème Arrondissement, 75002 Paris, France",4,628,48.8652584,2.3379487,520.9271936296883
"5 Disney Village, Cedex 04, Chessy | Disneyland Paris, 77705, Marne-la-Vallee, France",3,6072,48.8690349,2.7747448,32001.8553867901
"24 rue Bosquet, 75007 Paris, France",4.5,1308,48.8560166,2.2969463,3326.464792949509
"5 rue du 4 Septembre, 75002 Paris, France",3.5,120,48.8690834,2.3297005,557.2079077695455
"6 rue Daguerre, 75014 Paris, France",4,314,48.8335728,2.3222077,4187.873656135586
"49 avenue du General Leclerc, 75014 Paris, France",4,372,48.8298192,2.320211,4629.076378366657
"110 B avenue Kleber, 75116 Paris, France",4.5,1547,48.8646744,2.2793991,4268.732650647924
"54 rue Cler, 75007 Paris, France",4,171,48.8558757,2.2979631,3268.2463806279306
"164 boulevard Saint Germain, 75006 Paris, France",3.5,251,48.853373,2.3270937,1983.0566444048584
"48 rue de Paris, 77700 Bailly-Romainvilliers, France",4.5,352,48.8465622,2.8144889,35012.91918424336
"60 rue Didot, 75014 Paris, France",4,395,48.8296521,2.3089717,4931.203887512968
"17 boulevard Saint Jacques | Paris Marriott Rive Gauche Hotel & Conference Center, 75014 Paris, France",3.5,227,48.8316296,2.3310398,4281.374602312612
"30 rue Bonaparte, 75006 Paris, France",4,880,48.855426,2.3250871,1839.4263226358953
"29 rue Cler, 75007 Paris, France",4,1157,48.8574524,2.2975588,3214.8250638071813
"43 rue de Seine, 75006 Paris, France",3.5,687,48.8554315,2.328107,1743.1112126699204
"35 rue Jacob | 75006, 75006 Paris, France",4,432,48.8557059,2.3244297,1836.237091114528
"25 B boulevard Henri IV, 75004 Paris, France",4,327,48.8519836,2.355844,2415.502568283594
"95 rue Beaubourg, 75003 Paris, France",4,447,48.8645367,2.346263,892.3688593041579
"42 rue Bonaparte | 75006, 75006 Paris, France",3.5,531,48.8546381,2.3247232,1929.1107216385758
"64 avenue Marceau, 75008 Paris, France",4,376,48.8706483,2.2894311,3495.671552685205
"9 boulevard de Port Royal, 75013 Paris, France",4,187,48.8366996,2.3409891,3704.0504346687253
"80 avenue Kleber, 75116 Paris, France",3.5,445,48.8670385,2.2809859,4125.006900535699
"65 boulevard de Menilmontant, 75011 Paris, France",3.5,335,48.8625754,2.3785401,3131.2883867210576
"10 rue Croix des Petits Champs, 75001 Paris, France",4,540,48.8627267,2.3308312,925.9012893343788
"139 Rue St Honore, 75001 Paris, France (Formerly Pizza Oskian)",4,252,48.8616509,2.3320185,994.6809429540505
"5 rue Washington, 75008 Paris, France",2.5,248,48.8723964,2.2929491,3249.0722492942396
"3 rue Sainte Beuve | A côté du quartier Vavin et du théâtre du Lucernaire, proche Montparnasse et Jardin du Luxembourg, 75006 Paris, France",4.5,379,48.845198,2.3247792,2895.3378076377107
"212 rue de Grenelle, 75007 Paris, France",4,324,48.8565752,2.294152,3481.8130021727084
"1 rue Brea, 75006 Paris, France",4,82,48.8437567,2.3217899,3120.165284022348
"68 quai de la Seine, 75019 Paris, France (Formerly LA CRIÉE LA VILLETTE PARIS 19)",3.5,446,48.8881965,2.3697178,3127.498904274981
"133 avenue des Champs Elysees | Publicis Drugstore, 75008 Paris, France",4,1525,48.87263,2.2881435,3601.479239389606
"2 boulevard de la Madeleine, 75009 Paris, France",3,484,48.8701351,2.3190263,1330.3540970998079
"12 rue de l Hotel Colbert, 75005 Paris, France",4.5,786,48.8516047,2.3395586,2043.5780781618007
"1 rue Danton | Place Saint André des Arts, 75006 Paris, France",3,478,48.8532338,2.333836,1871.5781062741655
"8 rue Gracieuse, 75005 Paris, France",4.5,335,48.8422557,2.3429109,3104.0446432241315
"131 rue Saint Dominique | Place de la Fontaine de Mars, 75007 Paris, France",3.5,762,48.8586905,2.2928589,3476.3202977245355
"9 boulevard des Italiens, 75002 Paris, France",4,196,48.8715404,2.3298219,569.837411778897
"13 rue des Trois Freres, 75018 Paris, France",4.5,803,48.8843001,2.3323726,1637.9021424008952
"11 B rue Chomel, 75007 Paris, France",4.5,494,48.8519706,2.3167673,2493.91569466689
"15 rue des 3 Freres, 75018 Paris, France",4.5,1904,48.8847113,2.3318867,1690.4054341029712
"60 rue de Caumartin, 75009 Paris, France",4,16,48.8750815,2.3198309,1394.8657002473071
"22 rue Cambaceres, 75008 Paris, France",4,130,48.8734587,2.3092156,2085.1323937457014
"12 avenue de Wagram, 75008 Paris, France",3.5,938,48.8757886,2.2880913,3651.3602871161384
"7 rue de Ponthieu, 75008 Paris, France",4.5,525,48.870184,2.3020444,2572.3705477139088
"11 rue du Debarcadere, 75017 Paris, France",3,94,48.8778899,2.2775149,4455.042936297
"20 rue Singer | place Chopin, 75016 Paris, France",4.5,116,48.8562151,2.2692045,5202.936571099869
"9 rue des 4 Vents, 75006 Paris, France",4,146,48.8517005,2.3290538,2111.796091431689
"7 avenue de Suffren, 75007 Paris, France",2,920,48.8568049,2.2836369,4181.5243913276745
"117 rue Lauriston, 75116 Paris, France",4.5,107,48.8663354,2.2780541,4345.3315196522935
"33 quai de Bourbon, 75004 Paris, France",4,225,48.8532957,2.345363,1942.117953036207
"1 rue de Turenne, 75004 Paris, France",4,297,48.8548154,2.3542118,2089.6404578587
"47 rue de Laborde, 75008 Paris, France",4,268,48.8754515,2.3090588,2149.0193426263477
"8 Place de Clichy, 75009 Paris, France",4,686,48.8834485,2.3193922,1990.4485093001226
"29 rue de Turenne, 75003 Paris, France",3.5,60,48.8566291,2.3554784,1992.2018084370754
"55 rue Dauphine, 75006 Paris, France",4.5,277,48.8539616,2.3388545,1778.3440367667197
"114 rue du Faubourg Saint Honore, 75008 Paris, France",4.5,1798,48.871844,2.30574,2311.8042182730496
"Amerique du Nord | Disneyland Resort Paris, 77700, Marne-la-Vallee, France",3.5,223,48.8630996,2.7333403,28984.968286356056
"10 avenue Trudaine, 75009 Paris, France",4,347,48.8818622,2.3366081,1328.8581558187925
"3 boulevard Richard Lenoir, 75011 Paris, France",4.5,769,48.8546992,2.360637,2408.3295363894904
"170 rue du Faubourg Saint Denis, 75010 Paris, France",3.5,839,48.8798584,2.3487989,1392.7476438124022
"49 boulevard de la Tour Maubourg, 75006 Paris, France",3.5,515,48.8582124,2.3014977,2918.792803302872
"35 rue Saint Honore, 75001 Paris, France",4.5,501,48.86071,2.3368678,1024.2040504713048
"70 rue de Dunkerque, 75009 Paris, France",4,54,48.8822566,2.3375333,1372.1794251747754
"4 Cour du Commerce Saint Andre, 75006 Paris, France",4,864,48.8529982,2.3304104,1946.0931749406402
"9 rue du Faubourg du Temple, 75010 Paris, France",4.5,141,48.868267,2.3654261,2071.7640731748097
"44 rue des Tournelles, 75004 Paris, France",4.5,2665,48.8558152,2.3586497,2217.7272299283673
"86 boulevard de Picpus, 75012 Paris, France",4,220,48.8461516,2.392571,4835.902072472269
"25 rue Jean Giraudoux, 75016 Paris, France",4,755,48.8694466,2.2877416,3618.7221631617244
"34 rue Monsieur le Prince, 75006 Paris, France",4,361,48.8492136,2.3314152,2340.9702591289233
"4 rue Cambon, 75001 Paris, France",4.5,495,48.8664848,2.3168403,1538.2029829414914
"7 rue des 2 Ponts, 75004 Paris, France",4,284,48.8514866,2.3472777,2177.747324103039
"25 rue Royale, 75008 Paris, France",3.5,233,48.8690491,2.3145933,1657.2050670503666
"43 rue de la Harpe, 75005 Paris, France",3.5,1003,48.8518473,2.3355027,2013.269516386044
"5 rue d Artois | Coté Gauche, 75008 Paris, France",4,183,48.8730552,2.2989848,2817.578082229714
"14 rue des Tournelles | 75004, 75004 Paris, France",4.5,147,48.8543988,2.3586859,2333.5518272711365
"3 rue de Maubeuge, 75009 Paris, France",4,231,48.8763798,2.331874,817.7307634315807
"20 rue de Turin, 75008 Paris, France",4.5,332,48.8812052,2.3247669,1550.3528536827507
"6 rue de l Odeon, 75006 Paris, France",4,83,48.8512555,2.3298404,2144.1150252927137
"162 boulevard du Montparnasse | Ouvert Le Dimanche, 75014 Paris, France",4.5,1178,48.8414931,2.311167,3690.67871415646
"66 rue des Martyrs, 75009 Paris, France",4.5,390,48.881093,2.3314783,1311.4432362816003
"7 rue Tronchet, 75008 Paris, France",4.5,589,48.8713491,2.3164657,1525.7208360891057
"33 rue Saint Sebastien, 75011 Paris, France",4,209,48.8615367,2.3617585,2022.9457190381875
"11 rue Gregoire de Tours | Métro Odéon, 75006 Paris, France",4.5,962,48.8532151,2.3291931,1947.7306733716716
"47 B rue Poliveau | 3 Rue des Fossés Saint-Marcel, 75005 Paris, France",4,139,48.8397689,2.3543364,3578.8918891345916
"33 rue du Pont Neuf, 75001 Paris, France",4,410,48.861378,2.336004,953.719982289522
"39 rue des Plantes, 75014 Paris, France",4.5,472,48.8284463,2.3132527,4933.4612104040825
"47 rue de Ponthieu, 75008 Paris, France",4.5,584,48.8715139,2.2977596,2891.005792007514
"34 rue Keller, 75011 Paris, France",4,136,48.855294,2.3668771,2711.694459968218
"26 rue des Rosiers, 75004 Paris, France",3.5,576,48.8572297,2.3507623,1724.2512924375012
"Disneyland Resort Paris, 77700, Marne-la-Vallee, France",3.5,568,48.8673855,2.7748382,32010.30240527217
"21 avenue Franklin Delano Roosevelt, 75008 Paris, France",3,452,48.8666025,2.301151,2663.28028708714
"143 boulevard Raspail, 75006 Paris, France",4,120,48.842711,2.3208585,3253.28948968859
"65 rue de l Universite | 75007, 75007 Paris, France",4.5,188,48.8592256,2.3147244,2029.65357594827
"5 rue Coq Heron, 75001 Paris, France",5,1056,48.8643645,2.3333302,679.6886865214644
"3 Carrefour de l_Odeon | Sixth Arrondissement, 75006 Paris, France",4.5,933,48.8463369,2.2901751,4326.309928542388
"4 rue de la Tour D Auvergne, 75009 Paris, France",4.5,112,48.8787758,2.3368282,985.3318055183537
"59 rue Saint Charles, 75015 Paris, France",4.5,567,48.8487335,2.2787402,4883.3191455094775
"91 boulevard Beaumarchais, 75003 Paris, France",3.5,570,48.8593458,2.3585892,1956.3035391425196
"30 rue de Bourgogne, 75007 Paris, France",4.5,193,48.8581322,2.3088042,2456.7712363912583
"40 rue Notre Dame de Lorette | Metro St Georges / Pigalle / Notre-Dame de Lorette, 75009 Paris, France",4.5,303,48.8781014,2.3329098,962.8114499104016
"258 boulevard Saint Germain, 75007 Paris, France",4,137,48.858803,2.3143994,2076.5939944006104
"96 rue de Richelieu, 75002 Paris, France",4.5,1046,48.8706534,2.3307727,478.0378608991528
"16 avenue de Villiers, 75017 Paris, France",4,204,48.8820037,2.3053485,2689.9947080118422
"4 rue du petit Pont, 75005 Paris, France",4,132,48.8525894,2.3375153,1926.9910104457554
"12 boulevard Montmartre, 75009 Paris, France",3.5,475,48.8719321,2.3332617,365.56912251458533
"23 rue des Rosiers, 75004 Paris, France",3.5,672,48.8574434,2.3500414,1674.7520674952812
"3 impasse Marteau, 75018 Paris, France",3.5,53,48.901556,2.3533426,3710.4107189952306
"10 rue de Budapest, 75009 Paris, France",4.5,451,48.8764116,2.3188993,1521.5714933496013
"17 avenue Rachel, 75018 Paris, France",4.5,281,48.8851003,2.3219921,2022.08814474468
"12 rue du Dragon | 75006, 75006 Paris, France",4.5,280,48.8536914,2.322263,2109.8610299575466
"386 rue de Vaugirard, 75015 Paris, France",2.5,577,48.8329028,2.2795058,5896.457655655611
"27 rue des 2 Ponts, 75004 Paris, France",4.5,315,48.8520645,2.3477483,2129.598704705429
"90 rue Saint Louis en L Ile, 75004 Paris, France",4,335,48.852865,2.3540382,2260.6817786178135
"42 rue Jean Pierre Timbaud, 75011 Paris, France",4,199,48.866149,2.3631274,1941.3016439246214
"52 rue de Saintonge, 75003 Paris, France",4,545,48.8629238,2.355249,1531.484571326573
"39 rue des Mathurins, 75008 Paris, France",4,504,48.873215,2.3157522,1611.8010239234843
"12 avenue Richerand | Quartier Canal St. Martin, 75010 Paris, France",4,234,48.8743392,2.3554724,1423.106321817148
"330 rue Saint Honore, 75001 Paris, France",3,414,48.8657625,2.3217042,1224.828494420717
"Residence le Royal Turenne 24 rue de Turenne, 75003 Paris, France",3.5,508,48.858634,2.3205722,1748.1281628505744
"80 rue de Charonne, 75011 Paris, France",4.5,1016,48.8535771,2.3720972,3132.7213596148417
"3 rue Victor Masse | SouthPi district, 75009 Paris, France",4.5,551,48.8807728,2.3336453,1234.8560489376678
"33 rue Cambon, 75001 Paris, France",4,152,48.8682975,2.3180479,1413.2575398385668
"80 boulevard Haussmann, 75008 Paris, France",3.5,779,48.8741424,2.3166374,1576.4080815868642
"27 rue Brea, 75006 Paris, France",3.5,197,48.8423484,2.3210206,3286.5248778403384
"56 rue de la Federation, 75015 Paris, France",4.5,551,48.8534704,2.2863402,4146.560715979117
"27 rue du Dragon, 75006 Paris, France",4,1559,48.8527569,2.3217467,2218.411364437903
"57 rue Montorgueil, 75002 Paris, France",4,439,48.8654786,2.3379595,496.66605931154487
"Oberkampf Street, 35, 75011 Paris, France",3.5,175,48.8650175,2.3578198,1602.797696238178
"81 rue de Seine, 75006 Paris, France",4.5,390,48.8533513,2.3283021,1954.0591192345257
"245 rue Saint Jacques, 75005 Paris, France",4.5,98,48.8427844,2.3328489,3033.9708718952556
"173 boulevard Saint Germain | Inside the Ralph Lauren Store, 75006 Paris, France",3.5,1169,48.8542236,2.3218693,2074.9143697939826
"11 rue Amelie, 75007 Paris, France",4,245,48.8589903,2.3077489,2474.154818610547
"40 rue Lepic, 75018 Paris, France",4.5,231,48.8860731,2.3258952,1977.8327892727718
"47 T boulevard Saint Germain, 75005 Paris, France",3,186,48.8497182,2.339649,2253.1887954091853
"1 avenue de Versailles, 75016 Paris, France",4,429,48.8512903,2.2702904,5315.783220277946
"251 rue Saint Honore, 75001 Paris, France",4.5,1023,48.8668874,2.3184097,1415.9656135063533
"Disneyland Resort Paris | Disneyland Paris, 77700, Marne-la-Vallee, France",4,802,48.8528261,2.7587962,30898.705145081814
"8 rue Hippolyte Lebas, 75009 Paris, France (Formerly Le Daron)",4,418,48.8771345,2.3317108,897.6517766639461
"26 rue de Buci, 75006 Paris, France",3.5,276,48.8538169,2.3277229,1920.2364910317262
"2 Place Edouard Renard, 75012 Paris, France",3.5,301,48.8349981,2.3978998,5898.5760150711485
"16 rue Jean Jacques Rousseau, 75001 Paris, France",4.5,665,48.8625327,2.3321188,901.7810673964888
"251 rue Saint Honore | Hotel Mandarin Oriental, 75001 Paris, France",4.5,823,48.8670548,2.3184683,1407.4736250820183
"17 rue de Sevres, 75006 Paris, France",4,46,48.8515659,2.3191219,2432.2206742165736
"4 rue de l Exposition, 75007 Paris, France",4.5,1273,48.8581579,2.2937566,3437.224035767937
"10 avenue de New York, 75116 Paris, France",4.5,481,48.8641261,2.2902314,3496.2493376490725
"9 rue du 9e Arr de Paris, 14700, Falaise, France",4,183,48.8996076,-0.2149626,186633.09637693106
"6 rue Leopold Robert, 75014 Paris, France",4.5,695,48.841046,2.3218513,3401.4530304526943
"47 avenue Raymond Poincare, 75116 Paris, France",3.5,105,48.8666394,2.2770526,4415.348352398136
"144 avenue des Champs Elysees, 75008 Paris, France",4,424,48.8731193,2.2897624,3488.6187599087875
"40 rue de Longchamp, 75116 Paris, France",4,128,48.8651117,2.2804647,4185.028682344719
"6 avenue de Wagram, 75008 Paris, France",3,283,48.8752856,2.2877503,3666.3996011766417
"24 rue de Caumartin, 75009 Paris, France",2,585,48.8718495,2.3194999,1313.1544784374105
"12 boulevard de Denain, 75010 Paris, France",3,390,48.8796045,2.3549511,1686.1482183578435
"23 rue des Abbesses, 75018 Paris, France",3,296,48.8846459,2.3289793,1744.8263059868482
"23 rue d Arcole, 75004 Paris, France",2.5,571,48.8535847,2.3407452,1834.4869556068415
"10 rue de Buci | 75006 Paris, 75006 Paris, France",4,690,48.8540042,2.3287089,1875.6940697731925
"12 rue Vivienne, 75002 Paris, France",4,209,48.8676204,2.3395636,307.9830030592116
"66 rue du Faubourg Saint Denis, 75010 Paris, France",4,202,48.8726572,2.3457563,695.1708041221555
"49 rue Custine, 75018 Paris, France",4.5,263,48.889346,2.3352661,2164.9668068225074
"43 avenue de la Bourdonnais, 75007 Paris, France",4.5,708,48.8580459,2.2911079,3621.680971679846
"2 avenue de la Bourdonnais, 75007 Paris, France",3.5,826,48.860333,2.2868623,3834.1075754879857
"1 rue de Maubeuge, 75009 Paris, France",3,137,48.8762722,2.3317252,812.5576238622649
"11 rue Bernard Palissy, 75006 Paris, France",4.5,757,48.8530611,2.3227656,2151.8117594920996
